visitor_id,item_id,how_many_view_for_item,how_many_view_for_item_in_last_week
859798,68106,1,1
859847,210846,2,2
859935,198229,2,2
859964,411482,1,1
859964,393111,2,2
859986,204677,3,3
860026,146081,12,9
860029,174815,9,9
860070,225308,2,2
860070,175342,2,2
860070,462470,3,3
860075,214264,2,2
860075,23914,0,0
860075,123449,0,0
860075,390092,0,0
860075,304332,7,7
860075,317085,1,1
860075,322810,2,2
860075,408103,2,2
860080,209859,2,2
860099,466109,0,0
860113,122219,32,3
860132,18252,2,2
860132,430491,2,2
860141,180145,10,2
860171,15564,0,0
860208,27516,0,0
860228,383488,6,6
860258,355994,1,1
860262,397642,0,0
860295,447755,1,1
860307,359251,0,0
860322,390591,0,0
860386,419386,1,1
860457,461686,1,1
860494,208505,2,1
860573,383159,3,3
860576,20208,2,2
860626,149230,0,0
860657,440912,15,4
860657,196477,3,3
860686,257031,1,1
860748,207129,4,4
860764,79674,0,0
860764,70662,2,2
860764,349432,5,5
860764,355169,2,2
860795,124556,1,1
860850,315419,1,1
860970,424427,3,3
861140,192721,1,1
861157,415219,3,3
861158,233695,3,3
861160,61456,4,4
861160,140024,2,2
861160,251734,2,2
861160,337677,1,1
861173,438554,1,1
861247,312728,3,3
861299,134248,2,2
861299,172470,1,1
861299,71800,3,3
861299,275625,1,1
861299,244458,1,1
861299,40542,1,1
861299,226647,1,1
861299,172282,1,1
861299,246838,1,1
861299,371585,1,1
861299,17700,1,1
861299,32191,2,2
861299,429765,1,1
861299,224166,1,1
861299,358041,2,2
861299,449912,1,1
861299,106027,1,1
861299,183087,3,3
861299,23332,1,1
861299,397692,1,1
861299,338939,1,1
861299,119942,1,1
861299,3188,1,1
861299,167543,1,1
861299,51792,1,1
861299,104116,2,2
861299,22568,1,1
861299,363663,1,1
861299,21746,2,2
861299,418366,2,2
861299,101617,3,3
861299,382437,2,2
861299,457412,1,1
861299,394974,2,2
861299,139789,2,2
861299,448986,1,1
861299,64959,1,1
861299,235673,2,1
861299,218817,4,4
861299,327424,1,1
861299,61303,1,1
861299,270383,1,1
861299,221900,0,0
861299,84475,0,0
861299,381200,1,1
861299,333792,2,2
861299,155188,3,3
861299,160999,1,1
861299,448494,1,1
861299,267236,3,3
861299,113764,2,2
861299,309557,2,2
861299,235796,1,1
861299,146325,0,0
861299,188736,2,2
861299,143778,2,2
861299,164130,1,1
861299,356644,3,3
861299,427725,1,1
861299,233203,1,1
861299,58804,1,1
861299,350629,1,1
861299,313462,1,1
861299,153666,2,2
861299,133404,1,1
861299,44172,0,0
861299,392325,0,0
861299,386724,1,1
861299,124065,0,0
861299,346892,3,1
861299,414127,1,1
861299,85914,1,1
861299,206970,1,1
861299,178903,3,3
861299,351289,3,3
861299,80858,1,1
861299,273144,1,1
861299,122604,1,1
861299,60957,1,1
861299,213334,1,1
861299,255600,3,3
861299,394052,2,2
861299,406070,2,2
861299,243980,0,0
861299,78653,2,2
861299,379013,1,1
861299,442286,1,1
861299,143418,1,1
861299,88145,2,2
861299,250019,2,2
861299,243277,1,1
861299,390934,2,2
861299,46156,1,1
861299,301543,2,2
861299,276559,1,1
861299,50443,2,2
861299,178935,2,1
861299,17069,1,1
861299,445105,1,1
861299,14759,2,2
861299,262521,4,4
861299,382419,2,1
861299,345279,6,1
861299,89688,1,1
861299,383752,0,0
861299,354345,3,3
861299,28959,1,1
861299,121595,1,1
861299,546,8,5
861299,131034,1,1
861299,37029,2,1
861299,133764,5,5
861299,72597,3,3
861299,441852,6,1
861299,343475,1,1
861299,175907,1,1
861299,401285,1,1
861299,435160,2,2
861299,379306,0,0
861299,190000,5,1
861299,27995,2,2
861299,442837,2,2
861299,374092,2,2
861299,317192,1,1
861299,16307,2,2
861299,238766,1,1
861299,465522,1,1
861299,10934,2,2
861299,228464,1,1
861299,263258,2,1
861299,102471,3,3
861299,358188,1,1
861299,421788,2,2
861299,332325,1,1
861299,88886,1,1
861299,66405,1,1
861299,372188,5,5
861299,90325,1,1
861299,107697,1,1
861299,386988,1,1
861299,203368,0,0
861299,184966,1,1
861299,254477,2,2
861299,42874,1,1
861299,275580,1,1
861299,104848,1,1
861299,96680,1,1
861299,82232,0,0
861299,261150,1,1
861299,324462,1,1
861299,458257,1,1
861299,16370,1,1
861299,153907,1,1
861299,390645,3,2
861299,340825,1,1
861299,99860,4,4
861299,109583,2,2
861299,276257,1,1
861299,176363,2,2
861299,143574,2,2
861299,191733,3,3
861299,212917,1,1
861299,94773,1,1
861299,126247,1,1
861299,332531,1,1
861299,454265,1,1
861299,221794,2,2
861299,266553,2,2
861299,39561,2,1
861299,461835,3,3
861299,94521,1,1
861299,286731,2,2
861299,231482,1,1
861299,399192,2,2
861299,348303,0,0
861299,191746,2,2
861299,308441,2,2
861299,303161,4,4
861299,439956,1,1
861299,179013,1,1
861299,342823,2,2
861299,128816,2,2
861299,348361,1,1
861299,403123,1,1
861299,177121,1,1
861299,401765,2,2
861299,153830,4,4
861299,302307,4,4
861299,248455,2,2
861299,123176,1,1
861299,367032,2,1
861299,167237,1,1
861299,412865,2,2
861299,22969,2,2
861299,423672,0,0
861299,201207,1,1
861299,69868,1,1
861299,456602,1,1
861299,434118,1,1
861299,302239,2,2
861299,90453,1,1
861299,63682,3,3
861299,20416,1,1
861299,15212,1,1
861299,191763,1,1
861299,411482,2,2
861301,386859,9,9
861356,174189,4,1
861611,266900,12,12
861630,146471,14,2
861630,42593,3,2
861630,291901,2,1
861630,351717,2,2
861638,381188,5,5
861651,8015,0,0
861651,339346,1,1
861845,40808,1,1
861926,223739,8,8
861926,75252,3,3
861926,166333,3,3
861926,355985,1,1
861940,403591,1,1
861940,231501,1,1
861940,207125,1,1
862027,272147,1,1
862027,334073,1,1
862036,431858,0,0
862122,449912,0,0
862227,79823,3,3
862244,307770,2,2
862268,30167,1,1
862280,246997,3,3
862348,37115,0,0
862389,253729,3,3
862509,140055,1,1
862543,86057,2,2
862543,309557,0,0
862551,388536,1,1
862608,74570,3,3
862608,65660,3,3
862608,57593,2,2
862727,304154,1,1
862751,30479,3,3
862770,202976,8,2
862823,89076,3,3
862824,241462,1,1
862832,242905,0,0
862870,266512,0,0
863019,182067,1,1
863019,323768,1,1
863019,192288,1,1
863029,218656,5,5
863116,145197,1,1
863141,442172,4,4
863181,80226,1,1
863183,29196,1,1
863183,373534,1,1
863203,107832,0,0
863203,216044,7,6
863219,148450,2,2
863219,450778,1,1
863219,304145,1,1
863219,197498,1,1
863219,414044,1,1
863219,158194,3,3
863219,400442,3,3
863219,362760,3,3
863219,199952,1,1
863219,104023,2,2
863219,351042,1,1
863219,80435,2,2
863219,354511,1,1
863219,179409,0,0
863219,86532,1,1
863219,4643,2,2
863219,456056,2,2
863219,449492,1,1
863219,133964,1,1
863219,411575,1,1
863219,342331,1,1
863219,463509,1,1
863219,111572,1,1
863219,164344,2,2
863219,368947,2,2
863219,417927,3,3
863219,119736,2,2
863219,96149,1,1
863219,269916,1,1
863219,116527,1,1
863219,222888,1,1
863250,380769,1,1
863260,441945,1,1
863331,152137,3,3
863331,140803,1,1
863339,301656,0,0
863345,245985,1,1
863452,136565,6,6
863496,132600,1,1
863520,328678,2,2
863520,429607,2,2
863520,11670,1,1
863520,450179,3,3
863520,390379,2,2
863520,293416,3,1
863520,421884,1,1
863520,420290,1,1
863543,322973,2,2
863549,183248,0,0
863549,7130,0,0
863549,371204,0,0
863549,217642,0,0
863578,27697,2,2
863578,429366,2,2
863634,408580,3,3
863634,92600,0,0
863634,158114,1,1
863634,260090,2,2
863634,268604,3,3
863734,368841,1,1
863736,143778,0,0
863749,140055,0,0
863757,128296,1,1
863830,294242,4,4
863830,259189,4,4
863870,179110,0,0
863870,87740,1,1
863870,462376,0,0
863870,461538,0,0
863870,453646,0,0
863870,159174,0,0
863870,100370,0,0
863976,444899,4,4
864077,117695,2,2
864127,78496,1,1
864227,237422,1,1
864350,196395,1,1
864471,263386,0,0
864471,18454,0,0
864471,307723,0,0
864471,445037,0,0
864512,268415,1,1
864513,131385,1,1
864513,431216,0,0
864528,131099,2,2
864528,184990,1,1
864621,210002,2,2
864632,360156,0,0
864636,377193,1,1
864696,416399,1,1
864738,409017,3,1
864738,104929,1,1
864761,287962,1,1
864847,228365,1,1
864868,373993,1,1
864868,281967,0,0
864868,267878,6,6
864915,390591,2,2
864925,153889,0,0
864925,268944,0,0
864925,287061,0,0
864925,150440,0,0
864925,449224,0,0
864925,260217,0,0
864925,23054,0,0
864925,380989,1,1
864925,459475,1,1
864925,279090,0,0
864925,11523,0,0
864925,390934,0,0
864925,88425,0,0
864925,344110,1,1
864925,49418,0,0
864925,333120,0,0
864925,195360,1,1
864925,191264,1,1
864925,193623,0,0
864925,260193,0,0
864925,401636,0,0
864925,351289,0,0
864925,46938,1,1
864925,455006,0,0
864925,74288,1,1
864925,204038,0,0
864925,279006,0,0
864925,180401,0,0
864925,78870,0,0
864925,52653,0,0
864925,369197,0,0
864925,461538,0,0
864925,140161,0,0
864925,304445,0,0
864925,226366,0,0
864940,312852,1,1
864940,208497,2,2
864940,298499,2,2
864973,250345,2,2
864984,339703,3,3
865068,105190,2,2
865075,243910,1,1
865129,442015,1,1
865155,71748,1,1
865200,110315,2,2
865208,342727,1,1
865268,432152,5,5
865359,291521,1,1
865376,317816,1,1
865460,458986,2,2
865470,136523,0,0
865574,212650,1,1
865605,82278,0,0
865620,308648,1,1
865638,312728,1,1
865644,228644,1,1
865726,99260,0,0
865726,378322,0,0
865765,201620,1,1
865796,326846,0,0
865871,292865,0,0
865889,309557,1,1
865903,221963,3,3
865905,280328,0,0
865938,160441,1,1
865943,395091,1,1
865958,87623,1,1
866036,44554,3,3
866077,409804,1,1
866106,66780,2,2
866162,380493,1,1
866176,269258,2,2
866191,390824,2,2
866191,73852,1,1
866191,320185,1,1
866191,355391,0,0
866209,74787,3,3
866242,86315,5,5
866259,130865,0,0
866290,376358,0,0
866323,449865,0,0
866327,450082,2,2
866395,340982,1,1
866540,329522,1,1
866629,399531,1,1
866652,378519,1,1
866652,427050,2,2
866706,415242,0,0
866737,140156,1,1
866800,187510,1,1
866870,437027,1,1
866887,195901,2,2
866924,366888,1,1
866996,133333,3,3
867001,64953,1,1
867001,161224,2,2
867008,338192,1,1
867016,26515,2,2
867042,388276,2,2
867097,147014,2,2
867161,94442,2,2
867168,461614,2,2
867203,406974,0,0
867207,122467,3,3
867207,9199,3,3
867219,176289,3,3
867277,393978,0,0
867302,466079,0,0
867302,188395,1,1
867355,34676,0,0
867414,12217,2,2
867441,339032,1,1
867441,75392,6,6
867441,461686,5,5
867441,124081,3,3
867441,447067,0,0
867441,63406,0,0
867441,24150,0,0
867441,289006,0,0
867441,10572,0,0
867490,358895,17,1
867504,142008,0,0
867520,464663,1,1
867520,295357,0,0
867520,137272,2,2
867642,273940,0,0
867658,211418,2,2
867672,46156,2,2
867768,218033,3,3
867776,290003,3,3
867787,378287,0,0
867787,143481,1,1
867787,105132,0,0
867867,357671,2,2
867926,182644,0,0
867927,206366,1,1
868057,273526,3,3
868057,273822,3,3
868057,291989,4,4
868057,166129,8,8
868057,397159,16,16
868057,180676,4,4
868057,456912,2,2
868057,154759,4,4
868057,90083,10,10
868183,122604,0,0
868244,418809,1,1
868302,345721,5,5
868393,430200,1,1
868429,290227,1,1
868475,236266,2,2
868486,9877,2,2
868499,302242,2,2
868505,158221,2,2
868505,6731,1,1
868541,17478,3,3
868541,316255,1,1
868541,136523,1,1
868541,422583,1,1
868541,268955,1,1
868541,423217,1,1
868541,382674,2,2
868541,442725,1,1
868622,449033,2,2
868749,12217,2,2
868780,109583,1,1
868788,18454,1,1
868795,56323,0,0
868855,279457,0,0
868895,352072,0,0
868925,185994,0,0
868925,230911,0,0
868964,138843,1,1
868964,247043,1,1
868985,459615,0,0
869008,40685,1,1
869077,291728,0,0
869077,101554,0,0
869101,101753,3,3
869104,246090,5,5
869123,411886,2,2
869123,428002,3,3
869123,388178,0,0
869170,289103,1,1
869183,5070,5,5
869200,448066,1,1
869203,51275,1,1
869216,230480,0,0
869216,422322,0,0
869275,297053,0,0
869281,121835,1,1
869383,329361,0,0
869383,341273,0,0
869383,191800,0,0
869383,443784,0,0
869383,264604,0,0
869383,343377,0,0
869383,462988,0,0
869383,237284,0,0
869383,180783,0,0
869383,97441,0,0
869383,309056,0,0
869383,317268,0,0
869383,288622,0,0
869383,57251,0,0
869384,320130,3,3
869432,16417,2,2
869447,129624,2,1
869451,204057,2,2
869487,114296,2,2
869516,441236,0,0
869539,413462,4,4
869542,304920,1,1
869544,456005,2,2
869560,98425,0,0
869573,22521,1,1
869576,90129,1,1
869602,98178,1,1
869614,342938,1,1
869615,110914,0,0
869624,19269,4,4
869640,375492,2,1
869663,442131,2,2
869694,397893,1,1
869720,363645,1,1
869747,127688,2,2
869747,36013,1,1
869750,311043,1,1
869841,455938,2,2
869851,409804,1,1
869887,170267,1,1
869899,37029,2,2
869966,243376,3,3
869992,288846,1,1
869997,63960,0,0
870052,465751,5,5
870052,78494,4,2
870096,175538,2,2
870099,244577,3,3
870114,430254,2,2
870170,233507,2,2
870188,114177,1,1
870222,325852,2,2
870243,74264,2,2
870264,246555,1,1
870323,446167,1,1
870323,416253,2,2
870388,315911,1,1
870390,83556,1,1
870425,234808,0,0
870436,52571,1,1
870462,136778,2,2
870579,366035,1,1
870606,57841,0,0
870629,291964,1,1
870639,190453,1,1
870654,120990,1,1
870675,369497,4,4
870683,349470,2,2
870810,202580,1,1
870811,190463,1,1
870834,280802,1,1
870836,331911,1,1
870841,442346,0,0
870843,345373,3,3
870846,349506,2,2
870861,323084,11,4
870861,438484,1,1
870867,375450,1,1
870894,419420,0,0
870976,135066,0,0
870976,99177,0,0
870976,256214,0,0
871026,260621,0,0
871052,165018,1,1
871104,463122,2,2
871109,60412,2,2
871138,268081,2,2
871147,416017,3,3
871178,176379,2,2
871303,272596,3,3
871337,441852,2,2
871349,239351,0,0
871359,219512,7,2
871368,90199,0,0
871400,157459,6,6
871413,429704,1,1
871413,98633,2,2
871413,432409,1,1
871414,73395,3,3
871424,463402,3,3
871445,282651,0,0
871449,357583,8,8
871449,136095,1,1
871449,63543,1,1
871449,263188,1,1
871449,398134,0,0
871449,324009,1,1
871454,203915,2,2
871476,248742,2,2
871539,111257,2,2
871561,31331,0,0
871608,168611,2,2
871665,435007,1,1
871670,218746,1,1
871727,443030,5,5
871727,177964,3,3
871820,279457,0,0
871856,227318,3,3
871971,461686,3,3
871988,420631,2,2
872018,351481,2,2
872057,4377,1,1
872182,438833,8,8
872183,85510,1,1
872185,400574,3,3
872338,215765,1,1
872338,199617,1,1
872338,104417,1,1
872338,134558,2,2
872338,164045,1,1
872338,98893,1,1
872338,207125,1,1
872571,235664,2,2
872571,272916,1,1
872574,137005,1,1
872603,179834,1,1
872675,441158,4,4
872690,431315,1,1
872733,220333,1,1
872860,13916,1,1
872895,51930,2,2
872963,231400,2,2
872963,122604,1,1
873037,26270,2,2
873041,317822,1,1
873077,137139,1,1
873144,358560,1,1
873157,252564,3,3
873157,110512,2,2
873195,279052,4,4
873198,211415,11,11
873252,14214,1,1
873285,134764,16,16
873287,87187,2,2
873337,425705,7,7
873353,189111,4,4
873353,85199,2,2
873353,195434,1,1
873361,223003,5,5
873401,281211,2,2
873435,185677,2,2
873496,184086,2,2
873539,152363,1,1
873565,73149,3,1
873581,177048,1,1
873586,170671,2,2
873597,160272,8,8
873605,236969,0,0
873684,400100,2,2
873726,244756,6,6
873736,55112,3,3
873738,426330,0,0
873755,100199,1,1
873762,36868,5,5
873772,239608,4,4
873835,4420,0,0
873859,342530,4,4
873874,303058,4,4
873878,135845,0,0
873878,270956,1,1
873878,410304,1,1
873878,60317,0,0
873878,33017,0,0
873947,428257,5,5
873978,221501,3,3
874019,52817,7,7
874040,266024,8,8
874091,361712,1,1
874139,274756,1,1
874180,32730,2,2
874247,52301,2,2
874255,271612,2,2
874280,419866,3,3
874280,23125,8,8
874288,126354,0,0
874299,234255,6,6
874341,394005,2,1
874360,200659,3,3
874381,233439,1,1
874431,166306,2,2
874511,167827,0,0
874511,387504,0,0
874511,390167,0,0
874511,297931,0,0
874524,169003,8,2
874524,219550,4,2
874662,331980,3,3
874713,299606,3,3
874723,4849,5,5
874805,308770,1,1
874812,404676,1,1
874860,369040,2,2
874891,7449,1,1
874976,104560,1,1
875146,190217,0,0
875146,359564,1,1
875178,292672,0,0
875205,85181,1,1
875218,404296,1,1
875243,398766,1,1
875263,312781,5,3
875441,259011,4,3
875476,405934,1,1
875491,76484,3,1
875496,117314,2,2
875538,371681,1,1
875557,33777,3,3
875596,184973,0,0
875632,46938,2,2
875784,380810,2,2
875789,158912,4,4
875801,317093,0,0
875818,182334,2,2
875821,276609,0,0
875848,83497,3,3
875850,288078,0,0
875888,374859,2,2
875891,369447,1,1
875908,291094,4,2
875908,3146,0,0
875913,217352,1,1
875921,72062,4,4
875921,72594,1,1
875921,424996,1,1
875921,213172,1,1
875980,49621,1,1
876029,188069,1,1
876241,115328,1,1
876254,256317,3,3
876319,316976,2,2
876323,47718,1,1
876324,282416,2,2
876372,122604,0,0
876393,85914,1,1
876428,159748,0,0
876439,191829,4,3
876457,273762,1,1
876481,169583,1,1
876539,179834,6,6
876573,144607,0,0
876575,393768,1,1
876575,121553,1,1
876575,87557,5,5
876575,5470,1,1
876575,329532,0,0
876575,309778,7,4
876581,125862,1,1
876612,64099,1,1
876747,76770,1,1
876757,158666,0,0
876758,202067,1,1
876883,215348,0,0
876903,252991,2,1
876938,130865,0,0
877058,446934,6,6
877058,17137,5,5
877094,437320,5,5
877108,179728,4,4
877155,346892,0,0
877171,167126,1,1
877212,51354,2,2
877289,11848,6,6
877309,252344,3,3
877319,306464,0,0
877371,234543,2,2
877421,401285,2,2
877486,252991,2,2
877486,27130,1,1
877486,288174,3,3
877486,337850,3,3
877524,435073,0,0
877572,358895,2,2
877576,12040,2,2
877611,320130,1,1
877624,57577,7,7
877669,129300,2,2
877678,158666,2,2
877749,29196,1,1
877800,26974,4,4
877834,384302,3,3
877837,354153,2,2
877871,413874,2,2
877946,300784,1,1
877954,17189,3,3
877963,358837,6,6
878101,406501,1,1
878118,257040,5,5
878229,78780,1,1
878285,120752,0,0
878386,244756,0,0
878402,72435,0,0
878406,79517,4,2
878411,442024,5,5
878446,202648,3,3
878466,398673,1,1
878466,43590,1,1
878558,241826,1,1
878641,130865,0,0
878690,105812,3,3
878699,133647,2,2
878784,436034,0,0
878784,165547,0,0
878874,247909,1,1
878931,80271,1,1
878931,457133,1,1
878931,410122,3,3
878990,381,3,1
879019,213807,2,2
879019,340329,1,1
879035,334428,1,1
879035,127119,1,1
879035,396110,1,1
879035,154631,1,1
879048,46232,1,1
879063,309778,4,4
879090,16775,0,0
879090,343637,2,2
879169,247240,3,3
879173,362875,5,5
879173,416758,1,1
879279,546,4,4
879303,299222,0,0
879383,169397,0,0
879383,460663,1,1
879383,199018,1,1
879383,380440,2,2
879383,251415,4,4
879427,414196,0,0
879435,463804,1,1
879465,103634,1,1
879471,364950,2,2
879471,228075,1,1
879472,235639,2,2
879508,257040,1,1
879518,92466,2,2
879563,149253,3,3
879614,153666,4,2
879685,461710,4,4
879685,17478,2,2
879818,233128,1,1
879818,275874,2,2
879818,390226,1,1
879823,459220,1,1
879876,384157,1,1
879896,196477,2,2
879907,316472,1,1
879933,57301,11,11
880023,303712,1,1
880054,234913,1,1
880081,220896,1,1
880099,295746,1,1
880150,46130,0,0
880212,324235,0,0
880212,221900,0,0
880212,218531,1,1
880279,285942,4,4
880304,108936,4,4
880333,9629,4,4
880359,446730,1,1
880377,394840,2,2
880382,97927,2,2
880397,86452,1,1
880456,297668,0,0
880456,47057,2,2
880456,375464,1,1
880465,218794,0,0
880465,10572,1,1
880465,461686,4,4
880476,358485,3,3
880513,433441,2,2
880524,122219,0,0
880566,167764,0,0
880620,279757,0,0
880624,10516,1,1
880629,48141,4,4
880674,224743,2,2
880813,58780,1,1
880819,144236,2,2
880840,461686,4,4
880942,126735,0,0
881061,303969,5,5
881061,43022,7,7
881061,60330,2,2
881061,88098,6,3
881061,438501,3,2
881061,23912,2,2
881061,240558,5,1
881068,199647,3,3
881179,281812,1,1
881208,432925,2,2
881231,245985,0,0
881231,18726,1,1
881231,235344,1,1
881251,321320,1,1
881274,428827,3,3
881305,171375,1,1
881365,165337,7,7
881366,29196,1,1
881413,382894,1,1
881429,216019,1,1
881435,273973,0,0
881472,423156,2,2
881472,434172,1,1
881599,448274,3,3
881608,304685,3,3
881658,230616,0,0
881690,460520,1,1
881707,188084,0,0
881734,101718,2,2
881769,427317,2,2
881786,452344,1,1
881799,235224,3,3
881821,104468,0,0
881932,43939,2,2
881948,283740,2,2
881982,23762,0,0
881986,56373,3,3
881999,442612,6,6
882010,176995,3,3
882045,8300,1,1
882095,378211,0,0
882108,258753,0,0
882108,429498,2,2
882108,125828,2,2
882110,148790,1,1
882110,108526,0,0
882110,248605,1,1
882122,351394,2,2
882122,303712,2,2
882221,347974,2,2
882221,57788,1,1
882221,438484,0,0
882252,112527,0,0
882271,259189,1,1
882313,168717,0,0
882313,281351,11,11
882339,348668,1,1
882380,107109,4,4
882423,313337,1,1
882469,438484,2,2
882502,138206,0,0
882515,461199,2,2
882583,227790,0,0
882607,295613,0,0
882752,396185,1,1
882752,362191,0,0
882768,184465,4,4
882850,350968,3,3
882897,40970,0,0
882966,17352,1,1
883000,374243,0,0
883069,307062,1,1
883069,375894,1,1
883093,51969,2,2
883093,10516,4,4
883093,316255,2,2
883121,465522,2,2
883139,159822,1,1
883142,187490,1,1
883211,315897,3,3
883211,364532,0,0
883211,41063,1,1
883211,280939,0,0
883331,235224,3,3
883404,222888,1,1
883553,243980,5,5
883612,70940,2,2
883628,307410,1,1
883655,390645,0,0
883656,377134,2,2
883692,355325,1,1
883693,19926,0,0
883745,185504,4,4
883745,26008,1,1
883745,444893,1,1
883745,188377,1,1
883745,165348,1,1
883745,32313,2,2
883776,375855,1,1
883817,446148,1,1
883825,171427,1,1
883843,347542,2,2
883846,226005,1,1
883926,54435,1,1
883927,431728,3,3
884052,268549,2,2
884078,288529,2,2
884096,272527,3,3
884108,131868,5,5
884108,16344,0,0
884108,395273,0,0
884108,168414,1,1
884108,135753,0,0
884108,412134,1,1
884108,303229,0,0
884108,266843,2,2
884108,80085,1,1
884108,214488,0,0
884108,72165,1,1
884108,112340,0,0
884108,403343,2,2
884108,363312,1,1
884108,372732,4,4
884108,234314,2,2
884108,148857,0,0
884108,274801,2,2
